tp_record_share,id_polizza_exp,id_pol_invio,compagnia_ania,compagnia_exp,agenzia,numero_polizza_cmp,progressivo,compagnia_ania_coassicuratrice,agenzia_coassicuratrice,quota_delegata,numero_polizza_coassicuratrice,aliquota_netto_acquisto,aliquota_netto_incasso,filename,data_elaborazione_file,mandato
25,0251050033460,0251050033460,035,4,251,0251050033460,0,039,941,4500,0,0,0,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,2012502237201,2012502237201,035,4,257,2012502237201,0,023,393,600,0,0,0,25_C_4_257_20240301150945_0_P.csv,2024-02-02,1
25,2021502606309,2021502606309,035,4,251,2021502606309,0,023,111,4000,0,1500,1500,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,2013010219389,2013010219389,035,4,891,2013010219389,0,082,1639 ,500,0,0,0,25_C_4_891_20240314154652_0_P.csv,2024-02-06,1
25,2011102342915,2011102342915,035,4,100,2011102342915,0,035,35,2500,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,0881500011597,0881500011597,035,4,881,0881500011597,0,034,212,4000,0,0,0,25_C_4_881_20240314153950_0_P.csv,2024-02-06,1
25,2019502521831,2019502521831,035,4,251,2019502521831,0,455,89,3000,0,1850,1850,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,2011102450004,2011102450004,035,4,100,2011102450004,0,034,2,2500,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2019502505642,2019502505642,035,4,100,2019502505642,0,034,36,3000,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2018502495748,2018502495748,035,4,251,2018502495748,0,455,269,4000,0,1200,1200,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,2023502669697,2023502669697,035,4,257,2023502669697,0,023,295,9000,0,0,0,25_C_4_257_20240301150945_0_P.csv,2024-02-02,1
25,2018502463497,2018502463497,035,4,180,2018502463497,0,023,2301,1000,0,0,0,25_C_4_180_20240301115032_0_P.csv,2024-02-01,1
25,0254070010306,0254070010306,035,4,254,0254070010306,0,003,147,2000,0,0,0,25_C_4_254_20240301150457_0_P.csv,2024-02-02,1
25,2016102892898,2016102892898,035,4,649,2016102892898,0,003,63,2100,0,0,0,25_C_4_649_20240314135303_0_P.csv,2024-02-05,1
25,2023053056643,2023053056643,035,4,299,2023053056643,0,637,637,3000,0,0,0,25_C_4_299_20240306125600_0_P.csv,2024-02-02,1
25,2020103253478,2020103253478,035,4,354,2020103253478,0,005,102,3000,0,1000,1000,25_C_4_354_20240306135209_0_P.csv,2024-02-03,1
25,2015502371981,2015502371981,035,4,100,2015502371981,0,864,2,1400,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2018502465227,2018502465227,035,4,499,2018502465227,0,014,29,1000,0,0,0,25_C_4_499_20240306133731_0_P.csv,2024-02-04,1
25,2020502567043,2020502567043,035,4,251,2020502567043,0,455,89,1400,0,0,0,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,2021502611218,2021502611218,035,4,180,2021502611218,0,036,433,2500,0,0,0,25_C_4_180_20240301115032_0_P.csv,2024-02-01,1
25,2021502611983,2021502611983,035,4,401,2021502611983,0,023,213,9000,0,0,0,25_C_4_401_20240306130805_0_P.csv,2024-02-03,1
25,2013502253414,2013502253414,035,4,687,2013502253414,0,004,61,3000,0,0,0,25_C_4_687_20240314141229_0_P.csv,2024-02-05,1
25,2010052147529,2010052147529,035,4,253,2010052147529,0,019,550,1500,0,0,0,25_C_4_253_20240301150036_0_P.csv,2024-02-02,1
25,2018502493958,2018502493958,035,4,251,2018502493958,0,034,850,1500,0,960,960,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,2023502667289,2023502667289,035,4,251,2023502667289,0,864,42,2875,0,0,0,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,2018103073634,2018103073634,035,4,407,2018103073634,0,005,83,3000,0,0,0,25_C_4_407_20240306131500_0_P.csv,2024-02-03,1
25,2017502435264,2017502435264,035,4,251,2017502435264,0,864,949,5000,0,1000,1000,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,2020052891553,2020052891553,035,4,299,2020052891553,0,E45,347,2000,0,0,0,25_C_4_299_20240306125600_0_P.csv,2024-02-02,1
25,2009302016421,2009302016421,035,4,328,2009302016421,0,175,8,2000,0,0,0,25_C_4_328_20240306132609_0_P.csv,2024-02-02,1
25,0618050003332,0618050003332,035,4,618,0618050003332,0,034,21,5000,0,0,0,25_C_4_618_20240314143332_0_P.csv,2024-02-04,1
25,0100100016441,0100100016441,035,4,100,0100100016441,0,013,13,2000,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2019052865839,2019052865839,035,4,299,2019052865839,0,637,637,3000,0,0,0,25_C_4_299_20240306125600_0_P.csv,2024-02-02,1
25,2023053102029,2023053102029,035,4,100,2023053102029,0,035,249,5000,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2021502616178,2021502616178,035,4,251,2021502616178,0,328,444,2000,0,0,0,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,2018502462335,2018502462335,035,4,180,2018502462335,0,455,316,3500,0,0,0,25_C_4_180_20240301115032_0_P.csv,2024-02-01,1
25,2021062098464,2021062098464,035,4,742,2021062098464,0,023,13,4000,0,0,0,25_C_4_742_20240314151458_0_P.csv,2024-02-06,1
25,2023502681082,2023502681082,035,4,253,2023502681082,0,013,655,1000,0,0,0,25_C_4_253_20240301150036_0_P.csv,2024-02-02,1
25,2019502540530,2019502540530,035,4,180,2019502540530,0,005,388,1000,0,0,0,25_C_4_180_20240301115032_0_P.csv,2024-02-01,1
25,2023502668689,2023502668689,035,4,251,2023502668689,0,034,92,2500,0,0,0,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,0251100095377,0251100095377,035,4,251,0251100095377,0,057,34,1000,0,0,0,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,2024502685821,2024502685821,035,4,253,2024502685821,0,455,652,4000,0,0,0,25_C_4_253_20240301150036_0_P.csv,2024-02-02,1
25,0251100095044,0251100095044,035,4,251,0251100095044,0,034,216,4000,0,0,0,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,2014102718894,2014102718894,035,4,385,2014102718894,0,082,27,8000,0,0,0,25_C_4_385_20240306130345_0_P.csv,2024-02-03,1
25,2018062063595,2018062063595,035,4,742,2018062063595,0,023,13,4000,0,0,0,25_C_4_742_20240314151458_0_P.csv,2024-02-06,1
25,2023502673483,2023502673483,035,4,253,2023502673483,0,023,651,2000,0,0,0,25_C_4_253_20240301150036_0_P.csv,2024-02-02,1
25,2021072079620,2021072079620,035,4,100,2021072079620,0,003,3,1500,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2020502599735,2020502599735,035,4,817,2020502599735,0,014,40,2500,0,0,0,25_C_4_817_20240314155811_0_P.csv,2024-02-06,1
25,2021502622210,2021502622210,035,4,180,2021502622210,0,455,316,3500,0,0,0,25_C_4_180_20240301115032_0_P.csv,2024-02-01,1
25,2010102318375,2010102318375,035,4,174,2010102318375,0,005,235,5000,0,0,0,25_C_4_174_20240301114220_0_P.csv,2024-02-01,1
25,2019502500190,2019502500190,035,4,180,2019502500190,0,014,912,1500,0,0,0,25_C_4_180_20240301115032_0_P.csv,2024-02-01,1
25,2017052698174,2017052698174,035,4,891,2017052698174,0,035,17,5000,0,0,0,25_C_4_891_20240314154652_0_P.csv,2024-02-06,1
25,2024502685770,2024502685770,035,4,251,2024502685770,0,034,92,3000,0,0,0,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,2020052946465,2020052946465,035,4,100,2020052946465,0,480,480,4600,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2014052538860,2014052538860,035,4,299,2014052538860,0,E45,347,4000,0,0,0,25_C_4_299_20240306125600_0_P.csv,2024-02-02,1
25,2020502568234,2020502568234,035,4,100,2020502568234,0,014,14,500,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2019103173820,2019103173820,035,4,174,2019103173820,0,005,235,5000,0,0,0,25_C_4_174_20240301114220_0_P.csv,2024-02-01,1
25,2016072044748,2016072044748,035,4,100,2016072044748,0,864,40,2500,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2011052315367,2011052315367,035,4,299,2011052315367,0,E45,347,2000,0,0,0,25_C_4_299_20240306125600_0_P.csv,2024-02-02,1
25,0499500050498,0499500050498,035,4,499,0499500050498,0,005,2500,2000,0,0,0,25_C_4_499_20240306133731_0_P.csv,2024-02-04,1
25,2014102684072,2014102684072,035,4,180,2014102684072,0,034,374,3000,0,0,0,25_C_4_180_20240301115032_0_P.csv,2024-02-01,1
25,2017802277463,2017802277463,035,4,238,2017802277463,0,864,85,4000,0,0,0,25_C_4_238_20240301121825_0_P.csv,2024-02-01,1
25,2023062120108,2023062120108,035,4,499,2023062120108,0,455,31,4000,0,0,0,25_C_4_499_20240306133731_0_P.csv,2024-02-04,1
25,2016502397202,2016502397202,035,4,180,2016502397202,0,014,912,1000,0,0,0,25_C_4_180_20240301115032_0_P.csv,2024-02-01,1
25,2020502596022,2020502596022,035,4,180,2020502596022,0,455,316,2500,0,0,0,25_C_4_180_20240301115032_0_P.csv,2024-02-01,1
25,0250500003895,0250500003895,035,4,250,0250500003895,0,004,26,1500,0,0,0,25_C_4_250_20240301151224_0_P.csv,2024-02-02,1
25,2023502682344,2023502682344,035,4,100,2023502682344,0,014,1,3000,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2016072044546,2016072044546,035,4,100,2016072044546,0,003,50,1500,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2023502673740,2023502673740,035,4,253,2023502673740,0,455,652,2000,0,0,0,25_C_4_253_20240301150036_0_P.csv,2024-02-02,1
25,2022302106597,2022302106597,035,4,299,2022302106597,0,864,40,5000,0,0,0,25_C_4_299_20240306125600_0_P.csv,2024-02-02,1
25,2010502127908,2010502127908,035,4,699,2010502127908,0,816,816,3000,0,0,0,25_C_4_699_20240314142137_0_P.csv,2024-02-05,1
25,2018072049954,2018072049954,035,4,100,2018072049954,0,003,3,1500,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2017502435156,2017502435156,035,4,251,2017502435156,0,864,949,5000,0,1000,1000,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,2022502643493,2022502643493,035,4,130,2022502643493,0,057,562,1500,0,0,0,25_C_4_130_20240126150700_0_P.csv,2024-01-26,1
25,2022072080129,2022072080129,035,4,299,2022072080129,0,013,605,2500,0,0,0,25_C_4_299_20240306125600_0_P.csv,2024-02-02,1
25,2023502666676,2023502666676,035,4,180,2023502666676,0,455,316,5000,0,0,0,25_C_4_180_20240301115032_0_P.csv,2024-02-01,1
25,2019502503924,2019502503924,035,4,499,2019502503924,0,005,75,2000,0,0,0,25_C_4_499_20240306133731_0_P.csv,2024-02-04,1
25,2017103031169,2017103031169,035,4,499,2017103031169,0,864,47,4000,0,0,0,25_C_4_499_20240306133731_0_P.csv,2024-02-04,1
25,2021103416761,2021103416761,035,4,742,2021103416761,0,005,199,3000,0,0,0,25_C_4_742_20240314151458_0_P.csv,2024-02-06,1
25,2017010644570,2017010644570,035,4,890,2017010644570,0,035,890 ,3300,0,0,0,25_C_4_890_20240314154352_0_P.csv,2024-02-06,1
25,2021103420848,2021103420848,035,4,301,2021103420848,0,005,1,3000,0,0,0,25_C_4_301_20240306130241_0_P.csv,2024-02-02,1
25,2020010241908,2020010241908,035,4,898,2020010241908,0,035,891 ,5000,0,0,0,25_C_4_898_20240314155309_0_P.csv,2024-02-06,1
25,2012502214528,2012502214528,035,4,687,2012502214528,0,004,119,1500,0,0,0,25_C_4_687_20240314141229_0_P.csv,2024-02-05,1
25,2009102076208,2009102076208,035,4,192,2009102076208,0,004,303,1000,0,0,0,25_C_4_192_20240301120140_0_P.csv,2024-02-01,1
25,2023103533130,2023103533130,035,4,219,2023103533130,0,034,70,2500,0,0,0,25_C_4_219_20240301120717_0_P.csv,2024-02-01,1
25,2018502494433,2018502494433,035,4,499,2018502494433,0,005,75,2000,0,0,0,25_C_4_499_20240306133731_0_P.csv,2024-02-04,1
25,2019502502443,2019502502443,035,4,251,2019502502443,0,455,269,3000,0,1200,1200,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,0251050036447,0251050036447,035,4,251,0251050036447,0,007,414,2500,0,0,0,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,0751070007496,0751070007496,035,4,751,0751070007496,0,018,170,3000,0,0,0,25_C_4_751_20240314153454_0_P.csv,2024-02-06,1
25,2022072091665,2022072091665,035,4,100,2022072091665,0,005,8,2000,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2021072078598,2021072078598,035,4,100,2021072078598,0,005,9,2000,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,0192050015360,0192050015360,035,4,192,0192050015360,0,005,159,1500,0,0,0,25_C_4_192_20240301120140_0_P.csv,2024-02-01,1
25,2023502657322,2023502657322,035,4,401,2023502657322,0,023,8,9000,0,1400,0,25_C_4_401_20240306130805_0_P.csv,2024-02-03,1
25,0257800037122,0257800037122,035,4,257,0257800037122,0,039,106,1000,0,0,0,25_C_4_257_20240301150945_0_P.csv,2024-02-02,1
25,2018103127688,2018103127688,035,4,499,2018103127688,0,034,72,5000,0,0,0,25_C_4_499_20240306133731_0_P.csv,2024-02-04,1
25,2018502479290,2018502479290,035,4,251,2018502479290,0,455,269,4000,0,1200,1200,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,2015502352415,2015502352415,035,4,180,2015502352415,0,023,900,4000,0,0,0,25_C_4_180_20240301115032_0_P.csv,2024-02-01,1
25,2017062059611,2017062059611,035,4,742,2017062059611,0,023,13,4000,0,0,0,25_C_4_742_20240314151458_0_P.csv,2024-02-06,1
25,2019502524193,2019502524193,035,4,100,2019502524193,0,034,36,3000,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2014102733865,2014102733865,035,4,385,2014102733865,0,082,27,8000,0,0,0,25_C_4_385_20240306130345_0_P.csv,2024-02-03,1
25,2018052799525,2018052799525,035,4,707,2018052799525,0,038,42,2000,0,0,0,25_C_4_707_20240314144022_0_P.csv,2024-02-05,1
25,2015032239728,2015032239728,035,4,100,2015032239728,0,022,22,3300,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2021072076327,2021072076327,035,4,100,2021072076327,0,005,10,5000,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2017032282043,2017032282043,035,4,272,2017032282043,0,034,58,5000,0,0,1000,25_C_4_272_20240306124640_0_P.csv,2024-02-02,1
25,0251030021067,0251030021067,035,4,251,0251030021067,0,032,719,2500,0,1500,1500,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
25,2018052796593,2018052796593,035,4,133,2018052796593,0,003,13,3300,0,600,600,25_C_4_133_20240301111358_0_P.csv,2024-02-01,1
25,2019502506511,2019502506511,035,4,180,2019502506511,0,005,388,1000,0,0,0,25_C_4_180_20240301115032_0_P.csv,2024-02-01,1
25,2017103011530,2017103011530,035,4,301,2017103011530,0,X08,68,4000,0,1800,1800,25_C_4_301_20240306130241_0_P.csv,2024-02-02,1
25,2017052744862,2017052744862,035,4,707,2017052744862,0,038,42,4900,0,0,0,25_C_4_707_20240314144022_0_P.csv,2024-02-05,1
25,2013502262322,2013502262322,035,4,687,2013502262322,0,005,61,3000,0,0,0,25_C_4_687_20240314141229_0_P.csv,2024-02-05,1
25,2010102303019,2010102303019,035,4,735,2010102303019,0,034,2376,1000,0,0,0,25_C_4_735_20240314150742_0_P.csv,2024-02-06,1
25,2018082045750,2018082045750,035,4,460,2018082045750,0,035,37,2000,0,1300,1300,25_C_4_460_20240306132550_0_P.csv,2024-02-03,1
25,2021502610458,2021502610458,035,4,180,2021502610458,0,036,433,2500,0,0,0,25_C_4_180_20240301115032_0_P.csv,2024-02-01,1
25,2020072074865,2020072074865,035,4,100,2020072074865,0,003,76,1500,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2016102906562,2016102906562,035,4,174,2016102906562,0,005,131,5000,0,0,0,25_C_4_174_20240301114220_0_P.csv,2024-02-01,1
25,2012502201414,2012502201414,035,4,687,2012502201414,0,005,76,1500,0,0,0,25_C_4_687_20240314141229_0_P.csv,2024-02-05,1
25,2012052330448,2012052330448,035,4,299,2012052330448,0,E45,347,2000,0,0,0,25_C_4_299_20240306125600_0_P.csv,2024-02-02,1
25,2019502526541,2019502526541,035,4,100,2019502526541,0,864,1,2320,0,0,0,25_C_4_100_20240301111136_0_P.csv,2024-02-01,1
25,2023502681905,2023502681905,035,4,742,2023502681905,0,005,214,2000,0,0,0,25_C_4_742_20240314151458_0_P.csv,2024-02-06,1
25,2014502289296,2014502289296,035,4,257,2014502289296,0,455,511,2000,0,0,0,25_C_4_257_20240301150945_0_P.csv,2024-02-02,1
25,2012010773659,2012010773659,035,4,445,2012010773659,0,035,445 ,2400,0,0,0,25_C_4_445_20240306132045_0_P.csv,2024-02-03,1
25,2016502407689,2016502407689,035,4,251,2016502407689,0,864,949,5000,0,1000,1000,25_C_4_251_20240301151525_0_P.csv,2024-02-02,1
